bvid,ctime,like,uname,message,rcount,data_source,sent_score,sentiment,intent,quality
BV1mtTD6rEtQ,1783307405,909,秋慕晴哦,话说乌鸦是不是某种意义上代表着残星会来着，我记得前面很多剧情都有类似的意象,114,real,0.9987017317027013,正,陈述,0.993
BV1QFTb6nESd,1783275118,6886,M1KOH,北方其实以前也是给细细切的，但以前有个混蛋趁人切肉给人三拳打死了，就再没人给切那么细了,90,real,0.23351497993325876,负,陈述,1.0
BV1QFTb6nESd,1783235079,1004,ゲ古手梨花,要记住这个，南方一年作物可能四次收货，北方可能只有一次，这代表什么，对于南方来说卖出去就是钱，不然烂地里或者喂猪喂鸡，北方来说你要把为数不多的蔬菜腌制起来冬天吃，现在物流的发展以及把以前的底层逻辑改变了，但是人还是有那么些延续，,41,real,0.9966018731556638,正,吐槽,1.0
BV1QFTb6nESd,1783318183,160,惜朝君,在北方你要一颗鸡蛋，没有老板会卖你，因为大部分会直接拿一个给你说别买了我给你一个把[笑哭],13,real,0.11907491184033181,负,陈述,0.868
BV1QFTb6nESd,1783306793,170,零锡_tin,南方你买一扇肉，一天吃不完后面就要臭了……至于北方，基本没人会为了一口“新鲜”，大冬天零下三十多度还天天跑出去买菜，夏天也是一两天买一次啊[笑哭],8,real,0.003235729047567082,负,陈述,0.872
BV1QFTb6nESd,1783234036,6528,小轮-,请继续更新，这是我了解北方的唯一方式,147,real,0.14261059860362135,负,陈述,0.8
BV1QFTb6nESd,1783440529,37,张有志FL,这在南方也属于科幻片了。别的不说就这服务态度就无敌了。实际上年轻人走进菜市场，在买菜大妈眼里你就是不挑菜不问价好坑的代表[笑哭],1,real,0.9522807756855015,正,陈述,0.763
BV1QFTb6nESd,1783305890,383,只想工作八小时,在北方跟老板说只买很少的东西，老板的表情be like:,2,real,0.11663066012588563,负,陈述,0.897
BV1QFTb6nESd,1783241568,546,倒霉的麦小鼠,南方真能按个买啊？,17,real,0.4542731061446812,中,提问,0.606
BV1QFTb6nESd,1783156363,12827,一心梦死,北方老板,67,real,0.2483207102751983,负,陈述,0.567
BV1QFTb6nESd,1783332882,2995,智慧电影了凡四训传㹢,"我听说，北方种麦，一收便是一仓；南方植稻，一垄便能分株。这并非谁对谁错，而是土地与气候各有其性。北方菜市里，商贩按捆论斤，是怕零卖耗损；南方街巷间，老妪卖三根葱、两粒蒜，也是图个生计周全。两地的买卖，本就像那江河有宽窄、草木有荣枯，各守各的本分罢了。

若有人非要争辩谁更合乎道理，倒像是拿麦田里的规矩去管稻田里的水，乱了名分。依我看，北方的量多，是体恤那买卖双方的各自难处；南方的量少，也是照顾家家户户的日常火候。各有各的礼法，何必强求一律？大家不如各回各的菜市，买多买少，皆大欢喜。",218,real,0.0005034033898874135,负,提问,1.0
BV18dMu6NE6R,1783225905,156,众所孜孜,我缺的00：19换成2023谁给我补啊😡,2,real,0.07752230750671585,负,陈述,0.699
BV18dMu6NE6R,1783222982,1432,将董道而不豫,如果你朋友爱抽烟，记得提醒他，烟盒里面的锡纸别扔，能做件超有意义的事，把锡纸拆出来，对折，再折，塞边折角撑开，这样他每抽一包就可以得到两个金元宝，等到了肺癌晚期之后，还可以烧给自己，以后用的时候就很有参与感,12,real,0.04122751005275649,负,建议,1.0
BV18dMu6NE6R,1783223411,286,茄子猫vv,某幻君我将用最直接、最真相、最客观、最正确、最不绕弯、最扎心、最硬核、最干脆、最不墨迹、最戳痛点、最不留情面、最一针见血、最开门见山、最单刀直入、最不铺垫、最不客套、最不煽情、最不废话、最不拐弯、最不磨叽、最不装、最不端着、最不啰嗦、最不拖沓、最不委婉、最不掩饰、最不藏着掖着、最直白、最露骨、最实在、最底层的方式告诉你：我们想念271744了,12,real,0.9995795083658965,正,夸奖,0.91
BV18dMu6NE6R,1783246381,1188,NaHSO4-消逝量的鬼魂,在故事的最后如果你选择了存在，冰淇凌的图片，两只会变回一只，画中央的美人鱼会出现，和长颈鹿合照的照片里会显现出小悦的样子，她真的存在了[大哭],5,real,0.9058552902290067,正,建议,1.0
BV18dMu6NE6R,1783331367,3784,阿榾,感谢马哥游玩并解说了我的游戏！！看到自己的游戏过了这么久还能再被挖出来真的很惊喜。这个网站一开始是受到大学生登山失踪事件启发才制作的，当时的我在灵光一闪的...,52,real,0.9771378193924743,正,陈述,1.0
BV18dMu6NE6R,1783241672,1816,蓝青忍冬,中间主角突然开始写疑似玄学的话的转折大家都觉得突兀在发问号，但我想说精神分裂症患者就是这样的。。。身边就有精神分裂患者，发病时就会妄想这些神啊鬼啊政府啊世界组织啊宇宙啊这些东西害自己然后自己找个本子写下来[跪了],32,real,0.7485999839076232,正,陈述,1.0
BV18dMu6NE6R,1783397457,551,全息超弦规范场,居然是游戏吗[大哭]而我最好的朋友是真的消失了 高考前一天突然从教室走了 再也没有回来 发微信不回 打电话手机号注销[大哭]6年了 感觉再也不可能找到他了,34,real,0.6932175254067656,正,陈述,0.957
BV18dMu6NE6R,1783385067,459,名字这种玩意简直,[藏狐]我叫陈佳怡，一直在听马哥喊我名字[藏狐],25,real,0.9998324462794355,正,陈述,0.844
BV18dMu6NE6R,1783229141,171,万几,感觉某幻是那种玩ARG害怕了就偷偷点开莱拉群回san的那种人。,0,real,0.9884617682009462,正,陈述,0.873
BV18dMu6NE6R,1783395514,397,洛洛洛洛太,谁懂有多诡异（）,7,real,0.5544391654908951,中,陈述,0.567
BV1kUT16QErP,1783260529,488,床前凌月光,为什么攻略组不发言啊，攻略组都要凹成舍利子了[大哭][大哭][大哭]为什么都在干员评比，最厉害的不是攻略组的超极限排轴吗,11,real,0.8569688228201785,正,提问,0.948
BV1kUT16QErP,1783254831,424,烘汶大王,@玛恩纳模组 没含金量？看看你的920高见[微笑],32,real,0.9385784813485645,正,提问,0.855
BV1kUT16QErP,1783253480,433,Clansis,"绝了，齐尔察克1个6费4个7费1个8费5个9费
齐÷（下回合翻面）
齐神（已翻面）",9,real,0.00022245260259223798,负,陈述,0.94
BV1kUT16QErP,1783275763,241,回生LoopLife,"我的意思是，望吹和望黑都是神人群体
每个干员有他的特性，有他的优势区间，而危机合约就是放大这种特性与优势区间的地方
玩望只会天下劫，连二技能连星有可叠加的减速都不知道的也别吹望了，登顶永远不会是由你这种人吹出来的
一口咬死望登不了顶的望黑我也不用评价了，6人旧约870和新约手刹，脸打得该够痛了
如果你是普通玩家，理性讨论，不要拉踩；如果你是串子的话，开心就好",20,real,0.977274793871583,正,建议,0.897
BV1kUT16QErP,1783281630,160,纳斯洛_,"评论区有些奖杯的，视频只看前十秒阵容的，就开始用两耳朵中间的丛林孢子想谁该被压谁不配拿少人解的位置的，攻略思路是不看也看不懂的
说870没有含金量的，其它干员不如望一颗棋子的，清算逻的，你以为是“望厨”吗，不，厨角色的人，因为敢于给予爱，反而不会急需倾泻恨以证明自身的社会身份仍然存在；而那些吹捧望强度的，只是区罢了，今天的望“风光无限”，之后也将由同一批人如同“清算”逻一样清算望，却不敢承认所谓“替某些干员受到的嘲讽而清算”中的嘲讽究竟从何而来
压人，压人，仿佛旧约870与现在的登顶都只需要一笔带过即可，全然漠视了攻略者的攻克难题构思，与伊出和齐出做斗争的付出，这是非常不尊重人的行为
并且这份荣誉根本与这种强度区无关，他们却还要“不禁挺起腰杆”
说望该死的，自己禁望打一个新约870试试看？
吹望强的其他干员都是区的，自己打一个望单人725试试看？
这份恨会到达何处呢？事实上，望和逻各斯都只是一份设定，一组数据，一种共同认知而已，并不具有意识和主体性。恶意最终会攻击到所有关注二人的社区成员，败坏社会风气，蔓延仇恨而已。",6,real,1.0,正,提问,0.868
BV1kUT16QErP,1783257478,709,海盐荷叶汤,齐尔查克：我出现在这里时，说明部署费用不容乐观,2,real,0.6348887569869297,正,陈述,0.858
BV1kUT16QErP,1783258551,1639,什么也不做吗,望大哥缺子了可以看看自己合约视频评论区，随手抓两颗就能用,14,real,0.010107975996451524,负,陈述,0.967
BV1kUT16QErP,1783272086,725,独孤欲雪,齐尔查克压力好大，上次净罪也是，一大群人就盯着他回多少费，还要在公屏里打出来，群众监督这一块[tv_doge],9,real,0.03081952120917264,负,陈述,0.977
BV1kUT16QErP,1783254053,396,樱灿Archetto,伊桑疯了，非说这里是破碎大道,1,real,0.7441645339529857,正,陈述,0.666
BV1kUT16QErP,1783264255,312,乐凡芙克,"笛vice笑谈个人能力
琴柳笑谈风投体系
德克萨斯笑谈尖兵模板
银灰伊内丝可露希尔笑谈第一先锋
齐尔查克伊桑笑谈概率论
阿斯卡纶笑谈减速能力
天猫笑谈真伤能力
真言笑谈输出能力
望笑谈合约能力
酒神笑谈控制能力
[汤圆][汤圆][汤圆]",4,real,0.9999999952912972,正,陈述,0.916
BV1m4Tj65EFr,1783313079,11016,bili_145141919,评论区有的人给我看笑了，你管人家是不是伪善呢，就算是伪善人家实打实把东西送出去了也比你在网上说两句话的功夫来的实在[喜极而泣],63,real,0.11750673168659331,负,陈述,1.0
BV1m4Tj65EFr,1783258143,1962,WM玥,什么叫做地震了你怎么不出来捐款 本来帮助救济他人就不是女王本人的义务，哪里有按着老实人欺负的[热][热],12,real,0.3920171983513211,负,提问,1.0
BV1m4Tj65EFr,1783358686,6299,_每天都好困哇,为什么她每个视频下面都要讨论伪善，我从去年就刷到了她一直在坚持做善事，总是装深沉来这么一句伪善干嘛，她也没黑点吧[辣眼睛],151,real,0.5494159137771074,中,提问,1.0
BV1m4Tj65EFr,1783307784,2164,里世界二林_呱,纸巾纸尿裤卫生巾洗发水，真的都是很容易被忽略又非常刚需的物品啊,26,real,0.23314233476356816,负,陈述,1.0
BV1m4Tj65EFr,1783305795,2181,水球碳酸拳宗師,除非直接开卡车到现场发物资，不然捐什么都没用,19,real,0.014323118514601885,负,陈述,0.867
BV1m4Tj65EFr,1783320680,1231,和我说话就好好说,评论区有些人懒得说了😅就算一个初心是坏的人，最后做了好事，那他就是一个好人👌,60,real,0.07671918318110604,负,陈述,1.0
BV1m4Tj65EFr,1783406730,664,无尽维度,捐钱有个屁用，谁知道钱会被用在什么地方，捐物资是最好的,18,real,0.40987186935828657,中,陈述,0.92
BV1m4Tj65EFr,1783314552,2297,bili_145141919,什么叫做地震了你怎么不出来捐款 本来帮助救济他人就不是女王本人的义务，哪里有按着老实人欺负的[热][热],20,real,0.3920171983513211,负,提问,1.0
BV1m4Tj65EFr,1783263013,1766,老吴わ,在质疑前能不能先问问自己做了什么,14,real,0.06266410930748545,负,陈述,0.767
BV1m4Tj65EFr,1783249835,311,花舞欣悦,地震要钱干嘛[疑惑]都没东西人家也不能凭空变出来啊,22,real,0.2782021429553011,负,陈述,0.832
BV16RTm6xEHy,1783312060,630,美离间祸众国,"踢足球除了球技好以外，演技也要好。痛苦要装的像，逼迫裁判给对方黄牌，犯规也要会装无辜的样子，装的很可怜，免得裁判处罚。
总之，绿茵场大舞台，会演你就来！",2,real,0.19503113454462528,负,陈述,0.967
BV16RTm6xEHy,1783391393,5523,智慧电影了凡四训传家,致敬世界上最公平最不野人的体育项目,17,real,0.856950513711886,正,陈述,0.783
BV16RTm6xEHy,1783414597,1607,三无少女Peni,这波可惜了，下次记得用这个[吃瓜],5,real,0.9671913537901461,正,陈述,0.783
BV16RTm6xEHy,1783310805,1040,谦彧_,[笑哭],3,real,0.8338411492373967,正,陈述,0.567
BV16RTm6xEHy,1783319030,914,哔哩哔哩游戏中心,"球员：听说今天的裁判很严苛
赛后：我知道一家很不错的眼科[妙啊]",9,real,0.8206751597134199,正,陈述,0.993
BV16RTm6xEHy,1783310974,1173,亚瑟摩根ArthurMorga,隔壁还在懊恼还有什么招式没使出来[笑哭],2,real,0.8514886716546304,正,陈述,0.833
BV16RTm6xEHy,1783350741,4528,有良心的倒爷,[妙啊][妙啊][妙啊][妙啊],14,real,0.9834463195051117,正,陈述,0.767
BV16RTm6xEHy,1783419610,1092,zyn蘸亿汝,这些世界级大赛的裁判也是这么差的吗？原来不只是世界羽联的裁判逆天啊[笑哭],48,real,0.5843210792858724,中,提问,1.0
BV16RTm6xEHy,1783311964,793,亚瑟摩根ArthurMorga,裁判：没犯规,15,real,0.3074456037237615,负,陈述,0.583
BV16RTm6xEHy,1783351778,1361,智慧电影了凡四训传㹢,需要啥,8,real,0.5262327818078083,中,陈述,0.55
BV1RNMu6uE1B,1783243144,420,J_O_S_H,我去翔简直消失了,2,real,0.21304503980447265,负,陈述,0.571
BV1RNMu6uE1B,1783242555,234,灵吸怪灵霜,你们这条视频码率传错了，画面动起来糊的一啊！！！！！？！！,3,real,0.289437412589471,负,提问,0.878
BV1RNMu6uE1B,1783273129,364,终极毒液复仇,我有一计，让美院躲，让刑侦找[doge_金箍],10,real,0.2731786319281756,负,陈述,0.81
BV1RNMu6uE1B,1783397392,729,方糖云清,游戏核心玩法be like :,2,real,0.9608325039611235,正,陈述,0.727
BV1RNMu6uE1B,1783282208,4679,薄荷味_白衬衫,不得不拿出我在评论区看到的某位大神的作品了,36,real,0.5208770232208173,中,陈述,0.85
BV1RNMu6uE1B,1783312698,1230,加班的列比乌斯,[笑哭],13,real,0.8338411492373967,正,陈述,0.567
BV1RNMu6uE1B,1783303082,1595,神户小鸟硬币,朋友的杰作,9,real,0.8943334320226827,正,陈述,0.583
BV1RNMu6uE1B,1783265639,195,Alexiaaaaa,油画系藏油画里还上数位板太超模了[笑哭],0,real,0.6645966043131194,正,陈述,0.715
BV1RNMu6uE1B,1783266696,3743,赛-博-大-胃-王,梵高来也说不兴打的[傲娇],37,real,0.4083257070172074,中,陈述,0.717
BV1RNMu6uE1B,1783307100,869,勇往值钱2333,不会画画，但是融入环境[doge],18,real,0.9746160924904957,正,陈述,0.773
BV1MoTy6tE6m,1783389652,67,at_first_,“一个拍打不及时”这里是错的吧？“夫爱马者，以筐盛矢，以蜄盛溺。适有蚊虻仆缘，而拊之不时，则缺衔毁首碎胸。”这里“拊之不时”是拍打不合时宜，使马受到惊吓的意思。,5,real,0.9691582047852548,正,提问,0.805
BV1MoTy6tE6m,1783332257,233,转世一阵清风和细雨,"我曾听说，从前有个农夫，跟街坊说自家公鸡下了蛋，大伙听了都笑话他；他又说家里小羊长大变成了牛，众人笑得更厉害了。咱们心里都清楚世间常理，公鸡本就不可能下蛋，羊也绝变不成牛，这些道理人人都明白。
 
世人总说大周礼教盛行，百姓全都知礼守本分。可实情并非是周礼教化才让人们懂得礼数，而是原本心底善良、明事理的人，终于有机会说出自己的想法；不是世间之人突然品性变好，只是本来心存善念的人，终于有了发声的渠道。
 
礼法只是外在的条条框框，不该束缚人的本心。只希望大家都能发自内心修正自身，主动做一个善良正直的人，不必被繁冗礼节困住本心。",10,real,0.9999999999999969,正,夸奖,0.895
BV1MoTy6tE6m,1783328834,5012,阿默写了,“大周礼时代”的爆火，反映的是在当今道德逐渐褪色的时代之下，人们对于传统而朴素的道德的呼唤,126,real,0.9950572350928611,正,陈述,1.0
BV1MoTy6tE6m,1783344722,1661,大岩蛇粉丝,看似玩梗，其实是靠自己百万级的影响力传播正向社会风气，哈基皮你这家伙,13,real,0.9999760276665255,正,陈述,1.0
BV1MoTy6tE6m,1783363189,49,壮志餐饮龟努血,我记得我10年前评论过:人可以不是君子，不是圣人，但是不能放弃对圣人、对君子的憧憬。被别人骂作:网络圣人。,3,real,0.387722611073786,负,陈述,0.783
BV1MoTy6tE6m,1783333031,964,Walter_benjamin,近几年来最好的一个梗。,39,real,0.7257290492460863,正,陈述,0.681
BV1MoTy6tE6m,1783331341,610,叫东方翎羽啦,看到评论区的君子都在引经据典地争论，而我只会说“善”，实在让我羞愧啊,41,real,0.4316064556858302,中,陈述,0.964
BV1MoTy6tE6m,1783354042,304,一只小炭炭-,我觉得这真是近几年来诞生的最好的一个梗了，评论区一派祥和，大家一起讨论仁义礼智信，温良恭俭让，古代仁者贤士的名言与观点也都被大家拿出来交流讨论，很多观点真的是常读常新。,7,real,0.9999998946533606,正,陈述,0.914
BV1MoTy6tE6m,1783332952,1865,NFS360,（说了很多合乎周礼的话）,65,real,0.8101357089208849,正,陈述,0.7
BV1MoTy6tE6m,1783379928,879,硬币没啥用A,孔老二还是有些东西的，不全是糟粕,156,real,0.2149878263772399,负,陈述,0.757
BV1FqMF64E1n,1783208503,627,Scarar,丢人不？整这么帅你就偷个电动车，别侮辱角色了[笑哭][笑哭][笑哭],9,real,0.9860322296892812,正,提问,0.966
BV1FqMF64E1n,1783221380,207,氿芙漓,典狱长偷东西不ooc了吗，得扮演渡鸦,3,real,0.8510818534980551,正,陈述,0.686
BV1FqMF64E1n,1783231315,281,巴别塔裹骸死士,电动车电池才几万啊，去摸装甲车电池,8,real,0.206489322292441,负,陈述,0.692
BV1FqMF64E1n,1783221983,712,九头独尊1,这种人最精了，有零战备进监狱的方法不告诉别人[星星眼],9,real,0.15051910236624388,负,陈述,0.925
BV1FqMF64E1n,1783231023,169,Ne-ve-r-,这小子最精了还藏了零战备进监狱教程[笑哭],2,real,0.8734518999493253,正,陈述,0.722
BV1FqMF64E1n,1783221303,230,林北斯,典狱长就偷个电瓶车会不会有点太不体面了[捂眼],6,real,0.06979530430786751,负,陈述,0.777
BV1FqMF64E1n,1783181121,213,不要破产啊,当bro意识到地球online是个自由度很高的游戏：,9,real,0.9679025511134209,正,陈述,0.822
BV1FqMF64E1n,1783273331,2,M0danna,@Megumiめぐみ @不正经の壹贰叁 @桜井藤柒 @Gilcc @WHy-ty 没绷住,0,real,0.7665611536703065,正,陈述,0.58
BV1FqMF64E1n,1783209013,35,Relink脑机lI型,暗区突围这招太狠了[笑哭],2,real,0.10687548621456822,负,陈述,0.476
BV1FqMF64E1n,1783234633,141,妮芙不芙妻,说实话，糖完了[笑哭]还浪费治安人员精力,4,real,0.43168250443740663,中,陈述,0.692
BV1U2T76JEnp,1783204728,361,Fleabag敦敦日记,b站癫了吧 全在复制这种剪一半拿bgm凑另一半的诡异视频🙄,8,real,0.907773422244578,正,陈述,0.91
BV1U2T76JEnp,1783182284,2537,爱看小潮提莫的视频,这波要是不吃压力就赢了。,7,real,0.967101579343753,正,陈述,0.7
BV1U2T76JEnp,1783079371,3378,洛洁尔哈乐德,Bro把大招骗出来了。,4,real,0.47950107515719254,中,陈述,0.683
BV1U2T76JEnp,1783228193,14963,胡德禄不会剪头,二叔：我超喂你放拖鞋给我放好了呀,34,real,0.6858279363475167,正,陈述,0.767
BV1U2T76JEnp,1783183776,4135,EstaFionarh,刺中我的笑穴了[惊喜],25,real,0.8225283362231652,正,陈述,0.683
BV1U2T76JEnp,1783154582,5402,忘记惊讶,这谁能绷住，我本以为小伙的推理已经无敌了，没想到隔壁床才是MVP,14,real,0.9814943273883677,正,陈述,1.0
BV1U2T76JEnp,1783149092,7994,想成为欧皇的GW,不肉一个水桶骗了对面三发a大[笑哭],15,real,0.01588616792506936,负,陈述,0.8
BV1U2T76JEnp,1783234457,4487,爱幻想的性情中人,[笑哭]突然感觉挺应景的,15,real,0.9259772223142174,正,陈述,0.7
BV1U2T76JEnp,1783245215,2171,白泽craft,我从小看这个电影的时候就一直有个问题，他有没有拖鞋他自己不知道？一个拌瘫了三年的人会犯这种错误？[笑哭],63,real,0.7317567836517984,正,提问,1.0
BV1U2T76JEnp,1783233994,300,羅叡,当年看这段我是真没绷住,3,real,0.7982314763308543,正,陈述,0.596
BV1K8TD63EXg,1783330375,1829,大家的音乐机,i-dle最新回归曲MV公开！大家最喜欢的是什么部分呢？成员们也专门来和B站小伙伴们打招呼啦 https://www.bilibili.com/video/BV1zKTX6eEnx/ 欢迎多多互动，不要忘记一键三连噢[给心心],42,real,0.9999894484252665,正,提问,1.0
BV1K8TD63EXg,1783333729,2117,LLLemontea,感觉副歌很适合剪cp和情侣的视频啊，配合着la-la-la不断闪回那些亲昵暧昧或热烈或甜蜜的片段🎬,17,real,0.9993212983976321,正,陈述,1.0
BV1K8TD63EXg,1783328872,1602,重读了n年级,GIDLE 等于(Gimme Dat Love)[哦呼][哦呼][哦呼][哦呼],24,real,0.8253101269699722,正,陈述,1.0
BV1K8TD63EXg,1783328990,3622,热带雨林全年高温多雨,整体那种，拉美情调……潮湿 柑橘 黏腻 橙黄色的夏天。艺术性文学性拉满的一次回归,21,real,0.9934564825041458,正,陈述,1.0
BV1K8TD63EXg,1783329995,1562,木雩未亦,所有人快去看初舞台！！所有觉得副歌la听感不行的看到编舞都会释怀的……我本来也觉得副歌太赶了，一看舞台配上这个编舞真的是恰到好处了,26,real,0.994927396627959,正,吐槽,1.0
BV1K8TD63EXg,1783328480,1414,A系美学资深研究者,好梦幻好轻盈，好有显化感觉的歌，就是那种我要纯粹的爱在流动，我要不受束缚偏见的理解尊重，我要美好的充沛的幸福的东西展现在我眼前，我相信这件事也一定会得到命运的馈赠，还有还有，各种感官都在被调动，完全让人产生勇气自由和汹涌的爱，但身心轻盈不沉重，一起舞动吧一起加入我们这场盛宴吧无论你处在何处那个阵营，我们人类本真的心都是一样的，而且这个鼓点伴着idle的音色真的是太神了，一种被净化的感觉，开始的口哨也是完全是在被召唤，完全是仙品，听着idle得音乐这可真是值得期待的夏天,12,real,1.0,正,陈述,1.0
BV1K8TD63EXg,1783330627,1242,偏昼,搞不懂某些粉丝的真假，好像从来没有听过娃曲一般，娃曲的副歌预副歌的人声重复有无数首吧，完全是娃曲特色来的，而且每个成员不一样的音色就是作为“乐器”使用的,28,real,0.9854822955319672,正,陈述,1.0
BV1K8TD63EXg,1783328422,1182,祁禹季,idle回归我们说：,261,real,0.8982187595119284,正,陈述,0.667
BV1K8TD63EXg,1783331101,883,泪痣板牙兔刊,建一个实时播放量楼,350,real,0.7869246968976286,正,陈述,0.641
BV1K8TD63EXg,1783329289,1038,蓝桥譞缘,别唱衰了宝宝们🤗 副歌重复比留白更丰富更有记忆点 又保留了afro编曲旋律 同时凸显舞蹈 舞台还是很占优势哒 总之五娃美美大爆！[打call],27,real,0.9996352432605973,正,陈述,1.0
BV1xBTp6cE9L,1783310618,218,箬雲㲈华,拖这么久哔哩哔哩才给上，建议奶奶给B站十条建议[doge],0,real,0.03890906295820773,负,建议,0.873
BV1xBTp6cE9L,1783325625,148,融宝可爱嘛,唉 实在不懂为什么穿个裙子就不能切全景了，只是裙子而已啊，裙子不是女性专属，只是衣服而已。这应该是这期节目这么久才放出来的原因之一吧,0,real,0.6352819146382432,正,提问,0.862
BV1xBTp6cE9L,1783327833,278,CYF六级号的小宝贝,姜思达在内心深处还是一位试图背负家人命运的东亚女儿,10,real,0.9999787104110521,正,陈述,0.824
BV1xBTp6cE9L,1783404218,19,拉拉的逍遥丸47_,不理解这生硬的剪辑有什么好吐槽的 大家明明都知道 可能的原因就那几个 如果剪了跟没剪一样 那鲁豫和姜思达都不该在这儿,0,real,0.014368269029121694,负,建议,0.717
BV1xBTp6cE9L,1783310766,6865,X-RAY軻惟,陵容只当此生再也见不到姐姐,24,real,0.8490115627679857,正,陈述,0.717
BV1xBTp6cE9L,1783399176,12,淋漓荒野,鲁豫无疑是个优秀的采访者，但这期节目她甚至接不住思达，她或许也不知道该如何面对一个如此真诚、如此具有艺术家底色却没有想好方向的被访者。在无数思达明确表达痛苦的时刻，她一味在说“这多有趣啊”，这些回应都不够好。,0,real,0.9999081710254895,正,提问,0.686
BV1xBTp6cE9L,1783312164,2148,木叶第一技师卡卡西,姜思达：给审核的十个建议,0,real,0.04659742722702931,负,建议,0.7
BV1xBTp6cE9L,1783311028,2907,海豚刑警ovo,鲁豫给姜思达的十个建议,16,real,0.45645001181091516,中,建议,0.683
BV1xBTp6cE9L,1783328333,1364,HaroldYeon,我太喜欢这一期了，我喜欢姜思达的不讲大道理，不分享成功学。而是真诚的分享自己的阴暗面、自己的不完美、自己的落魄、自己的怪异、自己的不成熟、自己“想不开”的事情，这才是一个活生生的人！,12,real,0.9872136823186551,正,陈述,1.0
BV1xBTp6cE9L,1783384581,9,fruit-suga,鲁豫的思维是被框住的，非此即彼；姜思达面对一个论点，只有非常多的不同想法的，尝尝会跳出鲁豫的框架,0,real,0.9997904451496258,正,陈述,0.667
BV1UfTx6VEfv,1783231543,721,一只轩雅酱哦,注：720度达不到瞬间气化的标准，反而和火烧是一个温度，约等于火烫，所以考意志力爬出来还是可以的[笑哭]再说热传递需要时间，短时间内他不一定会被烫坏，完全有机会,19,real,0.9277094450733774,正,陈述,0.976
BV1UfTx6VEfv,1783218049,771,烙烨随枫漂,bro看了一眼熔炉里的微生物:,7,real,0.764704674954669,正,陈述,0.731
BV1UfTx6VEfv,1783087751,5376,迟钝的尸兵,当我听清楚在说什么时,16,real,0.4070601007125899,中,陈述,0.667
BV1UfTx6VEfv,1783262856,767,一只遐蝶厨陌然,原理应该是表面水珠瞬间形成蒸汽隔绝了热量然后快速爬了出来吧，叫什么效应忘了,57,real,0.9610221391400663,正,建议,0.981
BV1UfTx6VEfv,1783142133,1588,你女子口马8848,眼睁睁看着bro从炼钢炉里爬出来的路人:,8,real,0.3197700769254558,负,陈述,0.833
BV1UfTx6VEfv,1783378627,1260,隐宅000,合集来喽,31,real,0.3632113260846984,负,陈述,0.567
BV1UfTx6VEfv,1783224461,5961,不是小狗啊,让我想到了,45,real,0.585561497326203,中,陈述,0.583
BV1UfTx6VEfv,1783173488,227,玩家Nsjd346,观后感,5,real,0.8113444646330781,正,陈述,0.443
BV1UfTx6VEfv,1783133007,10121,砂狼白雪,AI:更正…人类耐温极限温度为720度,65,real,0.6014786772192549,正,陈述,0.817
BV1UfTx6VEfv,1783227716,294,啊哈坐下第一令使,四大龙王[笑哭],4,real,0.961162612912763,正,陈述,0.545
BV1a9Mu6iE6H,1783430803,44,十月是只猫9499,这种枪击类游戏还是得上大视野平板，阴过人的都懂,0,real,0.9916887215363482,正,陈述,0.659
BV1a9Mu6iE6H,1783430796,52,蒜子n,上这种大场景的还是得上平板，视野更大阴人这个爽,0,real,0.9982931251117914,正,陈述,0.671
BV1a9Mu6iE6H,1783429661,50,星星不星星不,别的不说设备确实会影响手感，我用手机手感不如平板,0,real,0.8522613086223474,正,陈述,0.685
BV1a9Mu6iE6H,1783430503,46,开伈乖宝宝,顺便问一句，红魔平板5Pro现在价格多少了？值不值得冲,0,real,0.9806511042531381,正,提问,0.729
BV1a9Mu6iE6H,1783429653,49,一朵微笑的花花,这个玩法适合蹲草阴人，而且红魔平板视野大，已经被好几个人加了问候呵呵,0,real,0.9999555350642815,正,陈述,0.783
BV1a9Mu6iE6H,1783429985,52,春雨丝丝润万物,有没有人跟我一样打这类游戏必须大屏的？手机屏幕太小技能密集根本看不清，用平板简直真神,0,real,0.6899816756814801,正,提问,0.787
BV1a9Mu6iE6H,1783430129,57,静谧清晨晨,我玩这个之前都是用手机，换了平板发现以前过的啥苦日子,0,real,0.7776238620912826,正,陈述,0.727
BV1a9Mu6iE6H,1783430285,54,傲龙星风,问红魔平板5Pro散热，建议去搜一下夏天打游戏手机烫手的帖子，对比一下你就知道差距了，真的用过才懂,0,real,0.8860057788318096,正,提问,0.79
BV1a9Mu6iE6H,1783430573,48,b洛芙,我现在玩这类枪击游戏确实都是上平板的，跟搓玻璃的是真没法比,0,real,0.2425532009376289,负,陈述,0.765
BV1a9Mu6iE6H,1783429707,56,春雨绵绵100,真服了你们这些AI视频的，给我笑得肚子痛一回头看到用的同款平板更蚌埠住了,0,real,0.47428579341814525,中,陈述,0.793
BV1tiMK6HEf9,1783247064,14832,请幸福落在椒椒眼里,老师出全曲我什么都会做的😭,617,real,0.9211531643641184,正,陈述,0.717
BV1tiMK6HEf9,1783337145,225,航航拾大粪,原曲像被生活打败的绝望，这个像要准备打败生活了,2,real,0.9806031027478472,正,陈述,0.776
BV1tiMK6HEf9,1783279218,2767,FaJAkAOiLso,老师你出全曲吧我什么都会做的,30,real,0.928451772750905,正,陈述,0.733
